VariableName,Gas:Facility,Electricity:Facility
KeyValue,,
4811,71547780.2833234,5571106131.744385
4812,63533572.069095984,5968932645.023604
4813,47361425.16411487,6099081234.514942
4814,39464274.22741032,6111349915.304158
4815,55424771.64563528,6224083694.02098
4816,31513471.117160194,5542715272.991936
4817,31464319.437724307,4421551207.164156
4818,15739780.213648722,4192649221.81096
4819,23586925.155611973,3821455993.1234713
4820,15703443.659423653,3611457901.459146
4821,71999.99999988762,1257683926.3044374
4822,7880713.267023513,1079970794.2065516
4823,7881116.073596084,1035970884.3583224
4824,7881053.6335179005,1406199254.160104
4825,7880944.681546984,1035970881.130108
4826,7880394.394496247,1035970882.1535434
4827,7880785.345997167,1079970793.882658
4828,7887929.068541643,1165417110.0684075
4829,15699297.365154149,2916276657.8562474
4830,23598574.82117268,3338441088.5857162
4831,39494761.19280207,5523072192.981848
4832,47427680.049765676,5589145706.3860855
4833,55339111.27220002,5534144568.670936
4834,55466738.29647787,5472060405.769072
4835,71528792.23993614,5100063346.253859
4836,71474742.19199078,5384460465.866892
4837,39482765.76860557,5472765638.841623
4838,39459741.11895246,5558820896.252376
4839,55422321.22933497,5698197040.300741
4840,39375025.8473932,4961507766.644393
4841,23616969.409726012,3951823050.1209135
4842,15738582.77109198,3688073628.027233
4843,23589026.797760386,3204163873.1565523
4844,15704774.35277785,3128821735.188501
4845,7880441.605125506,1257683923.3517222
4846,71999.99999988762,1079970788.047234
4847,7880831.641378876,1035970875.6245587
4848,7880271.735463913,856544254.9047863
4849,7880643.444567663,856544255.8628603
4850,7881024.13604733,856544257.9511104
4851,7880464.823868474,900544170.6179378
4852,7888520.146706211,896277181.8898087
4853,17784941.438198134,2542429470.1216793
4854,30271606.597792327,2616796744.9949036
4855,25206617.67680917,3488324936.415693
4856,24103384.475522168,3314221501.195069
4857,23604668.265362933,3121870048.724047
4858,31485303.31135782,3104332130.9671135
4859,23610369.292148046,3085072127.97661
4860,31442467.213952333,3092164625.1518497
4861,15739144.914616812,2197902578.2489953
4862,15728547.303531907,2213168684.687938
4863,23564082.07925519,2399780024.1242304
4864,7885554.01843745,2270124060.978441
4865,7886071.538124499,1619720913.7476356
4866,7885861.697614539,980003631.1645294
4867,7885945.396427874,1133789641.5159633
4868,15708228.469139649,1076550200.142125
4869,7880953.304723636,988543992.8414418
4870,7880396.629146077,900544170.9407227
4871,7880777.635660197,856544257.7791907
4872,71999.99999988762,856542651.6487138
4873,7878552.065026557,856542647.5692017
4874,7878556.275974238,856542659.5193828
4875,7878561.799894633,900542574.6988788
4876,7885334.5931209875,927032770.8980913
4877,7878418.149238644,979998846.1647521
4878,71999.99999988762,1462458612.0530825
4879,7878591.029624299,1782590760.8955956
4880,7878597.126042234,1926598417.6578789
4881,7878603.157903678,1693244389.441499
4882,7883675.608281244,1794371774.8921123
4883,7882028.186422553,1508912168.298401
4884,7891099.541373659,1581485017.2311323
4885,7883601.758717198,1676439764.1198297
4886,7878530.050399502,1724154995.684324
4887,7878570.711335985,1960449661.3140767
4888,7878539.711360102,2239274211.4013376
4889,71999.99999988762,2016508154.6163929
4890,7878545.718766163,1588146472.9146724
4891,7878385.694878236,1133784845.1482663
4892,7885429.473766162,1076546997.5753875
4893,7878210.948743951,988542396.9872671
4894,7878217.159146757,900542573.1966583
4895,71999.99999988762,856542648.3305669
4896,7880753.183425185,1035970858.5781512
4897,7880204.815529795,1035970861.7389535
4898,7880530.199515946,1035970862.7093986
4899,7880891.744354245,1079970776.7284448
4900,7887483.939723122,1196174296.7403677
4901,16445487.729076495,2352971802.0706544
4902,26568672.20725952,2760758646.2702527
4903,39485572.84868067,4806777084.0305195
4904,47428633.296326585,4799445280.908281
4905,55326813.46657315,4606475335.15584
4906,55463995.64052951,4615415239.552434
4907,71532229.31842446,4452892249.437628
4908,63532484.66806871,4677474642.35496
4909,47360855.59082465,4693386633.74947
4910,39459523.05342326,4709673946.095038
4911,55413677.95989664,4897917974.299765
4912,31510816.051985804,4466195604.623086
4913,31464795.021930497,3706534668.9081182
4914,15738217.246862479,3593363302.3036895
4915,23585759.638514478,3184459365.561072
4916,7888522.98917486,3123680548.2997155
4917,7881026.043576614,1257683905.3821588
4918,7880784.366100307,1079970774.1715395
4919,7880209.88594635,1035970864.5614114
4920,7880553.638298408,1035970859.5707486
4921,7880902.011422953,1035970861.004919
4922,7880317.892001572,1035970861.0715877
4923,7880669.139445162,1079970771.48017
4924,7888207.493010647,1196174272.1859603
4925,7885906.729709369,2241973536.5750017
4926,23603123.772851557,2612205806.029951
4927,47376013.30588424,4700748269.400987
4928,47413320.39396406,4679205269.5576
4929,47432836.677837215,4591236751.226488
4930,63434403.72721841,4673204515.707069
4931,72812052.23464064,4516897404.9491005
4932,63527103.07915593,4819074240.78116
4933,39466927.81950363,4881302868.002899
4934,47341857.25715991,4925033232.030036
4935,55413581.51420051,5125431658.999687
4936,31516186.406010296,4671775202.716135
4937,23615391.45015236,3875309761.397144
4938,23570522.54301649,3751037605.786862
4939,23585526.98534176,3337580372.507969
4940,7888422.379624056,3265292263.1058
4941,7880280.076385375,1257683905.1316638
4942,7880631.272515074,1079970771.262998
4943,7880983.503048628,1035970858.9524266
4944,7880377.296061554,1035970849.5918851
4945,71999.99999988762,1035970848.765325
4946,7880718.578062979,1035970848.9473139
4947,7881061.578239951,1079970763.9419398
4948,15704615.59209889,1196174289.4270725
4949,7885746.847708186,2507583790.197531
4950,23603424.228772208,2924306493.4475746
4951,47347054.13499149,4959812195.4929905
4952,47404487.38460945,4954168350.80522
4953,47411713.256782226,4881041313.511999
4954,55466209.631869026,4940373272.091975
4955,71521883.61408022,4754762552.276636
4956,71464239.36696056,4973575965.377428
4957,39477148.058008954,5034084736.082024
4958,39458521.08659632,5087863499.43611
4959,55414389.91906749,5266944581.684988
4960,31509375.41872179,4817382647.5226755
4961,31463183.470709383,4058014220.2182846
4962,15737391.081473485,3934401198.052089
4963,23587243.08467274,3519248805.9691386
4964,7888075.23679981,3448282893.525767
4965,7880950.922437716,1257683897.0459428
4966,7880326.564599831,1079970765.747893
4967,7880669.26567805,1035970854.7918947
4968,7881036.430774526,1351666178.7442536
4969,7880394.064102653,1035970851.3362261
4970,7880727.881360228,1035970850.5636988
4971,7880130.282899342,1079970762.7411108
4972,7887630.253750162,1383099926.9138014
4973,7885676.201268699,2734478755.493053
4974,23601003.05953972,3148276236.90839
4975,47370449.25549273,5253559609.266483
4976,47406792.37478259,5289035718.991736
4977,47425451.93622353,5083604749.702564
4978,55465716.296658464,5042639200.133316
4979,71538454.8155185,4872364692.44257
4980,71462282.84181815,5147455766.19799
4981,39469523.05556146,5195772156.812835
4982,39456510.21517561,5241697986.392506
4983,55413724.475865275,5464823838.875348
4984,39370158.16463003,5004915408.017286
4985,23616433.836217668,4206372693.52026
4986,15738186.843955372,4075368651.3592157
4987,23587813.77796607,3644263212.1073046
4988,15704149.050872516,3552358542.2717524
4989,6834582.245655275,1371156293.2536702
4990,1117603.6206647216,1285369430.8581254
4991,7881057.243763323,1964836823.8309617
4992,7881007.65453515,1132365946.5642748
4993,7880170.829089432,1035970845.314599
4994,7880495.614024415,1035970845.8568352
4995,7880846.803325497,1394465484.9643655
4996,7887820.4765017005,1196174254.8806317
4997,15699592.222519286,2955852909.274133
4998,23598367.70454824,3336641547.1924624
4999,39491946.36933838,5551701589.182837
5000,47415858.38764804,5680729589.134569
5001,47434309.197402455,5137936239.575757
5002,63382592.512357935,5181028058.979707
5003,71520967.56917438,5032852903.310971
5004,63522140.895394765,5299555056.763937
5005,39464124.08450148,5318206300.607109
5006,47337591.62873379,5327393654.321431
5007,55413815.069121405,5503399052.4614315
5008,31512370.48877666,5023831031.752156
5009,23615963.18350878,4198520406.8542504
5010,23570040.80494159,4049603348.407469
5011,15747792.852165893,3615835582.2142205
5012,15703285.536132732,3554649194.6560693
5013,7880179.365330779,1257683889.3390899
5014,7880994.8326005675,1407103521.4568737
5015,71999.99999988762,1035970839.0956602
5016,7880822.923298729,856544217.4459841
5017,7880989.798850148,1178566195.7551506
5018,7880523.061855379,856544222.3336706
5019,7880841.38972939,900544136.3503677
5020,7887342.70186808,927034333.1834279
5021,15699775.622412324,3079915000.336616
5022,7894688.829061572,3147268768.0967927
5023,23571086.446815953,4132793089.0048413
5024,23612127.775669668,4112277604.169066
5025,23602315.417405512,3972786013.430816
5026,31483462.60194608,3994644489.523208
5027,23606549.001385458,4049392783.021839
5028,23602449.76625545,4143245734.5774527
5029,23572429.403069306,3180129410.3551283
5030,15728751.462270573,2874267338.422464
5031,15732843.173977634,2973058554.46396
5032,15698105.218723536,2800460221.495804
5033,7885982.79684052,2278428497.911273
5034,7885708.435357903,2034306528.2649555
5035,7885963.632690275,1855693861.6965475
5036,15710053.03543961,1375503115.3678107
5037,7880783.924671718,988543957.0703124
5038,7880172.759832224,900544131.2532798
5039,71999.99999988762,856544217.3027592
5040,7877966.784868165,856542626.1507655
5041,7877913.8882331755,856542636.0376905
5042,7877864.92776022,856542634.5132425
5043,71999.99999988762,900542531.8517374
5044,15698780.868431883,927032738.9256346
5045,71999.99999988762,979998805.5058705
5046,7878310.288400126,1067998638.6447068
5047,7878261.005992281,1493590234.501491
5048,7878393.961767561,1855759190.4785485
5049,71999.99999988762,1817432182.4529998
5050,7881853.406846399,1731576332.0603638
5051,7883483.2414215645,1892263008.720373
5052,15709951.49740001,1686017156.6965742
5053,7883491.099566034,1981533206.2466235
5054,7878427.359116822,1819328699.9878733
5055,7878379.629276142,2170028996.6636014
5056,71999.99999988762,2065293590.41939
5057,7878484.640574168,2016843059.683925
5058,7878436.383830982,1610182732.5242977
5059,71999.99999988762,1565185773.17944
5060,15699857.348227957,1076546961.770241
5061,71999.99999988762,988542356.4728978
5062,7878080.067691712,900542536.4485569
5063,7878032.278257977,856542635.365293
5064,7880203.578484891,1035970836.14558
5065,7880504.933342054,1035970833.6660095
5066,7880809.383015076,1035970832.4998776
5067,7880185.33676312,1079970740.88733
5068,7888094.362930256,1196174238.3710542
5069,8286064.6185834175,2324707346.092883
5070,26281416.738152124,2679037209.43661
5071,47363110.3389513,4770203959.104034
5072,47395973.02086453,4750403415.369368
5073,47413181.269773275,4583658378.166986
5074,55457101.618979104,4557029048.423258
5075,71515120.26495926,4373076403.114643
5076,63523266.79020558,4598064537.492421
5077,47354414.80124701,4627451010.4260435
5078,39458097.607386455,4642495618.190762
5079,55405298.645891316,4835857377.465302
5080,31511843.65051791,4422071240.040234
5081,23614705.984878458,3678548966.393148
5082,23570769.14600972,3562132373.7658453
5083,23586135.07618323,3177081585.5877666
5084,9920089.05944456,3051942496.2730875
5085,7880684.975129564,1257683880.599651
5086,7880499.304497799,1079970746.9063776
5087,7880804.098114604,1035970835.2084738
5088,7880165.798408809,1035970830.2711812
5089,7880461.81744592,1035970825.6329108
5090,71999.99999988762,1035970824.6739405
5091,7880760.006378537,1079970735.8767927
5092,15702759.515986323,1196174248.3967667
5093,55340990.88530072,1921665173.232605
5094,88856853.96001014,2337511914.8724427
5095,48000699.123529166,4517455484.874402
5096,47388645.80993683,4698762673.29558
5097,47405471.550890505,4729174013.703153
5098,55455434.95018257,4790355415.978136
5099,71530494.26394881,4570169766.437433
5100,63520338.29049604,4810209864.91856
5101,47346003.4042669,4835263887.207256
5102,39457339.5926377,4852974812.409805
5103,55409362.53616362,5067760195.035539
5104,31510622.706858676,4628617557.073141
5105,23613699.8659767,3827537592.3544445
5106,23571252.019387245,3666258726.0227036
5107,15745574.769551264,3244674843.573805
5108,15704001.670953693,3121661528.444989
5109,7880537.105304994,1257683875.1701765
5110,7880834.898576142,1079970741.6508942
5111,7880205.0837002415,1035970825.1137356
5112,71999.99999988762,1035970820.2822623
5113,7880486.994109293,1035970821.4054409
5114,7880778.601865945,1035970824.3255616
5115,7880144.0197555935,1079970738.612801
5116,7887511.533670522,1226931438.468277
5117,17632236.345458016,2360725788.849779
5118,35569241.6660786,2760509608.0435977
5119,39482359.145108566,4827892361.099935
5120,47416961.03944479,4920488913.82328
5121,47433965.6667193,4924690944.805782
5122,63378725.24803545,4982063961.647005
5123,71512752.76008771,4688589639.961704
5124,63512648.599633485,4894998590.573276
5125,39464124.49890354,4926108944.586368
5126,47329884.348595165,4964749935.6680765
5127,47494899.258457184,5148547023.28124
5128,39371596.58491639,4665927287.14192
5129,23614449.2988159,3863493586.526168
5130,15736916.765614493,3721508474.113037
5131,23585438.916208837,3307673745.694644
5132,7887618.756079666,3183303389.7746735
5133,7880990.775845235,1257683865.2730954
5134,7880315.399110198,1079970734.3979769
5135,7880607.347295037,1035970824.7009181
5136,7880889.912489897,1035970824.1911991
5137,7880247.567769331,1035970824.8053546
5138,7880533.785262626,1035970825.2501607
5139,7880820.508216607,1079970737.8964813
5140,7888206.722866655,1226931415.4261112
5141,7885865.069096814,2438733448.99579
5142,23601607.748617627,2840438932.953356
5143,47368196.76355056,4925571199.677361
5144,47402426.47277449,5038857938.8252535
5145,47418963.80367396,4924888000.468488
5146,55462039.652717166,4828179775.301523
5147,71518748.01779442,4637232030.418053
5148,71448323.87376902,4878122369.370676
5149,39473625.50094411,4897722374.575548
5150,39453646.7452856,4942689806.193089
5151,55405103.4048901,5142536749.590059
5152,31511930.904555447,4785952020.975481
5153,31460357.947403576,4001848311.3958497
5154,15736652.55112219,3798954880.418911
5155,23585861.095619474,3427418541.9074264
5156,7887776.420002901,3322227178.519981
5157,7880624.195092552,1257683870.886929
5158,7880833.372978597,1356986383.2395444
5159,7880708.413574626,1035970824.6124892
5160,7880709.000507182,1303856172.0381455
5161,7880337.7996134525,1035970816.0095068
5162,71999.99999988762,1317992007.180502
5163,7880644.963363013,1079970727.7930038
5164,15703874.768490486,1321627427.0941145
5165,7884761.515692135,2822258922.5704823
5166,23602826.8097077,3271783335.576528
5167,39475289.368867,5392529728.077833
5168,47423855.77699128,5449916520.388564
5169,55317550.78679768,5488688637.079727
5170,55455847.37991884,5197508715.933174
5171,71519533.93466592,4878952708.803738
5172,63509665.558961265,5095524617.728047
5173,39462109.50890341,5131192966.608589
5174,47333614.77050356,5157578283.798956
5175,55405522.152130544,5392592048.227657
5176,31508029.23854095,4950959513.472733
